loss,kl,elbo,alpha
825.1865,301.92007,827.60187,0.008
2120.1687,311.57397,2122.6614,0.008
452.44296,291.8772,454.77798,0.008
1218.4131,279.26007,1220.6472,0.008
819.0315,274.3337,821.22614,0.008
1544.958,285.40082,1547.2412,0.008
735.414,274.63202,737.6111,0.008
1116.4758,273.50665,1118.664,0.008
1951.6836,296.16806,1954.053,0.008
1530.8708,273.9857,1533.0627,0.008
1138.9103,261.62177,1141.0033,0.008
1482.2136,266.4658,1484.3453,0.008
1091.9825,255.29684,1094.0249,0.008
976.7381,273.66147,978.92737,0.008
1136.8335,256.38953,1138.8846,0.008
1675.909,251.14204,1677.9182,0.008
1101.3389,246.11928,1103.3079,0.008
824.7985,244.29953,826.7529,0.008
1091.7775,261.91864,1093.8728,0.008
1012.12286,241.1478,1014.05206,0.008
790.6477,263.6292,792.7567,0.008
1467.1066,257.3766,1469.1655,0.008
1402.4846,257.92987,1404.5481,0.008
2095.5024,264.14227,2097.6155,0.008
922.3916,272.30234,924.57,0.008
1704.3068,286.3246,1706.5974,0.008
1583.4666,291.4096,1585.7979,0.008
1166.0345,266.73038,1168.1683,0.008
1646.7339,263.0585,1648.8384,0.008
1258.0828,270.9666,1260.2505,0.008
1126.4052,290.4217,1128.7285,0.008
954.3545,276.11996,956.5635,0.008
1256.6927,278.21033,1258.9185,0.008
1267.486,280.14008,1269.727,0.008
1751.8108,312.85645,1754.3136,0.008
1659.4065,290.98227,1661.7344,0.008
869.51575,287.06934,871.8123,0.008
654.0397,292.1561,656.3769,0.008
1571.402,281.73288,1573.6559,0.008
817.192,282.73343,819.45386,0.008
1709.6985,293.9458,1712.05,0.008
927.6443,303.39954,930.0715,0.008
1243.3812,303.98233,1245.8131,0.008
1526.0883,315.57153,1528.6128,0.008
1658.9413,296.40686,1661.3125,0.008
1473.6829,291.7602,1476.017,0.008
750.7967,271.47015,752.96844,0.008
1450.0707,265.37805,1452.1937,0.008
791.41406,272.11133,793.59094,0.008
1305.7688,287.53644,1308.0691,0.008
1138.671,284.83365,1140.9497,0.008
910.7548,270.3779,912.91785,0.008
981.769,272.35733,983.9478,0.008
1400.6936,280.94177,1402.9412,0.008
1387.7772,280.58752,1390.022,0.008
1475.7178,276.04037,1477.9261,0.008
1561.1199,274.2904,1563.3142,0.008
2028.8081,271.94824,2030.9836,0.008
1583.9585,276.94916,1586.1741,0.008
1208.5807,276.27676,1210.7909,0.008
1667.6754,261.47147,1667.6754,0.0
904.0792,277.89758,904.0911,4.2860969729440126e-05
1163.3353,273.31653,1163.3588,8.572193945888025e-05
1022.08325,279.703,1022.1192,0.00012858290918832038
1559.9572,281.33792,1560.0054,0.0001714438789177605
1133.6577,291.6669,1133.7202,0.00021430484864720062
1594.4059,286.65536,1594.4796,0.00025716581837664077
2037.139,308.35602,2037.2316,0.0003000267881060809
630.5841,291.71796,630.68414,0.000342887757835521
809.6526,275.689,809.7589,0.0003857487275649612
751.56616,296.9705,751.6934,0.00042860969729440124
1236.2256,301.83615,1236.3679,0.0004714706670238414
1637.2689,306.83118,1637.4268,0.0005143316367532815
731.6115,293.82315,731.7752,0.0005571926064827217
841.9115,302.98666,842.0933,0.0006000535762121618
1243.6483,275.97403,1243.8257,0.0006429145459416019
1143.3241,299.34396,1143.5294,0.000685775515671042
325.66254,289.01987,325.87314,0.0007286364854004821
1127.9084,308.72327,1128.1466,0.0007714974551299224
1063.1768,302.7098,1063.4232,0.0008143584248593624
1173.7568,324.13675,1174.0347,0.0008572193945888025
1678.0681,308.8326,1678.3461,0.0009000803643182427
1314.9033,302.96127,1315.189,0.0009429413340476828
1091.7521,318.8277,1092.0664,0.0009858023037771228
894.38196,319.58157,894.7107,0.001028663273506563
1263.4337,329.43124,1263.7867,0.001071524243236003
805.76697,326.93005,806.1313,0.0011143852129654433
905.7425,318.8204,906.11145,0.0011572461826948835
1426.5133,339.99515,1426.9214,0.0012001071524243236
1087.2457,338.73947,1087.6667,0.0012429681221537636
1604.7378,337.24365,1605.1714,0.0012858290918832038
951.91223,328.25177,952.3484,0.0013286900616126438
1546.7871,369.7889,1547.2943,0.001371551031342084
1075.8877,357.69626,1076.3937,0.0014144120010715243
1616.4968,353.93082,1617.0126,0.0014572729708009643
926.8393,334.6373,927.3413,0.0015001339405304045
1510.2225,354.76602,1510.7699,0.0015429949102598447
1297.9802,370.8529,1298.5684,0.0015858558799892845
1798.8861,359.68747,1799.4719,0.0016287168497187247
1340.5752,367.51074,1341.1896,0.001671577819448165
882.1219,358.67566,882.7368,0.001714438789177605
1566.1954,387.83478,1566.877,0.0017572997589070452
1180.8684,374.5337,1181.5426,0.0018001607286364854
1179.3691,376.25208,1180.0626,0.0018430216983659254
643.172,368.15097,643.8663,0.0018858826680953657
1674.3677,394.85895,1675.1293,0.0019287436378248057
1372.076,372.62427,1372.8107,0.0019716046075542457
1381.7894,367.83157,1382.5304,0.0020144655772836857
1284.6052,371.66727,1285.3699,0.002057326547013126
1235.4977,374.55206,1236.2843,0.002100187516742566
1688.1285,388.82486,1688.9618,0.002143048486472006
1903.1315,374.94498,1903.951,0.0021859094562014466
921.8772,389.45688,922.7452,0.0022287704259308866
1248.2266,385.83636,1249.103,0.0022716313956603266
1791.2919,400.79092,1792.2195,0.002314492365389767
1140.5555,388.32977,1141.471,0.002357353335119207
1726.2981,396.60864,1727.25,0.002400214304848647
1120.6841,358.517,1121.5599,0.002443075274578087
1221.0349,383.86328,1221.9891,0.002485936244307527
1503.9537,381.55698,1504.9186,0.002528797214036967
907.5383,371.45932,908.4936,0.0025716581837664076
1831.6736,419.30182,1832.7699,0.0026145191534958476
2088.112,418.69916,2089.2246,0.0026573801232252876
1446.2113,398.11774,1447.2864,0.002700241092954728
1305.6381,388.21313,1306.703,0.002743102062684168
1228.4529,392.76248,1229.5471,0.002785963032413608
1031.4746,397.5706,1032.5992,0.0028288240021430485
874.2114,398.07462,875.35455,0.0028716849718724885
1172.6981,375.42365,1173.7924,0.0029145459416019285
1164.3,388.54337,1165.4491,0.002957406911331369
1717.2732,392.2938,1718.4502,0.003000267881060809
1965.832,392.91113,1967.0277,0.003043128850790249
1215.5463,386.16714,1216.7379,0.0030859898205196894
1323.5879,388.51758,1324.8035,0.003128850790249129
1517.6372,416.5317,1518.9584,0.003171711759978569
1651.7816,394.8473,1653.0509,0.0032145727297080095
1472.3241,415.2211,1473.6766,0.0032574336994374495
951.50934,406.865,952.8521,0.0033002946691668895
1520.9822,407.22556,1522.3436,0.00334315563889633
940.5252,393.10794,941.85626,0.00338601660862577
781.9448,387.93628,783.275,0.00342887757835521
1408.3386,380.37103,1409.6592,0.0034717385480846504
763.4397,378.68,764.7706,0.0035145995178140904
974.7291,374.93292,976.0629,0.0035574604875435304
1320.5326,395.07147,1321.955,0.003600321457272971
1144.4188,384.90933,1145.8212,0.003643182427002411
1101.4218,354.1942,1102.7273,0.003686043396731851
1235.7776,383.92538,1237.2092,0.0037289043664612913
1845.3365,366.04688,1846.7172,0.0037717653361907313
1185.1403,351.72577,1186.4819,0.003814626305920171
713.3695,357.94025,714.75024,0.0038574872756496114
791.6118,363.31958,793.0289,0.0039003482453790514
1107.4551,362.46066,1108.8843,0.003943209215108491
1163.1576,365.15176,1164.6132,0.003986070184837932
948.903,356.3638,950.3388,0.004028931154567371
1974.5448,373.6489,1976.0662,0.004071792124296813
1814.1501,373.42206,1815.6866,0.004114653094026252
1987.2362,367.26923,1988.7632,0.004157514063755692
1431.6362,366.47092,1433.1755,0.004200375033485132
959.59155,349.41293,961.0742,0.004243236003214572
1543.1411,377.21677,1544.7579,0.004286096972944012
904.8496,341.1306,906.32635,0.004328957942673453
1004.6106,355.7244,1006.1658,0.004371818912402893
1467.7214,379.50952,1469.3969,0.004414679882132333
1511.7109,389.70703,1513.4481,0.004457540851861773
1782.0619,368.46704,1783.7201,0.004500401821591213
886.97003,344.60938,888.5357,0.004543262791320653
1239.4082,348.49457,1241.0065,0.004586123761050094
1796.9431,373.54132,1798.6722,0.004628984730779534
920.4864,325.49265,922.007,0.004671845700508974
1028.7935,346.0777,1030.4252,0.004714706670238414
1482.8777,342.5006,1484.5072,0.004757567639967854
1252.6526,345.95065,1254.3134,0.004800428609697294
1470.445,351.0104,1472.145,0.004843289579426735
1151.231,346.27603,1152.923,0.004886150549156174
1170.9352,341.50928,1172.6185,0.004929011518885615
1558.7662,342.53442,1560.4692,0.004971872488615054
747.2289,335.6051,748.91187,0.005014733458344495
1626.147,326.06677,1627.7961,0.005057594428073934
1219.5508,342.9326,1221.2999,0.005100455397803376
937.095,340.5303,938.84644,0.005143316367532815
908.22076,340.17242,909.985,0.005186177337262256
1171.4198,352.0284,1173.2606,0.005229038306991695
1289.8894,325.539,1291.6056,0.005271899276721136
1296.9458,362.50006,1298.8724,0.005314760246450575
1419.6108,336.12543,1421.4116,0.0053576212161800165
1152.7837,349.3946,1154.6705,0.005400482185909456
1320.991,344.35507,1322.8654,0.0054433431556388965
776.6443,339.39038,778.5062,0.005486204125368336
569.93024,325.3797,571.7293,0.005529065095097776
1568.4156,315.8712,1570.1757,0.005571926064827216
1297.2472,322.42877,1299.0576,0.005614787034556656
1077.8159,322.8834,1079.6427,0.005657648004286097
1127.974,317.71143,1129.7852,0.005700508974015537
1760.8016,315.9917,1762.6165,0.005743369943744977
1110.1836,336.14874,1112.1287,0.005786230913474417
1109.0247,302.93597,1110.7905,0.005829091883203857
1547.2727,316.53986,1549.1315,0.005871952852933297
882.14136,316.6348,884.0142,0.005914813822662738
1824.6218,310.8183,1826.4736,0.0059576747923921775
550.352,312.3436,552.2262,0.006000535762121618
1618.6157,317.77957,1620.5361,0.0060433967318510575
978.729,291.95242,980.5059,0.006086257701580498
1035.904,290.56317,1037.6849,0.0061291186713099376
1283.5607,317.18146,1285.5183,0.006171979641039379
1009.2134,279.4883,1010.9504,0.0062148406107688185
1004.44995,299.02576,1006.32117,0.006257701580498258
732.5858,283.7636,734.37366,0.0063005625502276985
1298.5704,291.03632,1300.4166,0.006343423519957138
1282.187,289.5022,1284.0359,0.0063862844896865785
1265.5995,287.3802,1267.4471,0.006429145459416019
1103.7094,287.03198,1105.567,0.006472006429145459
1936.1935,306.27274,1938.1888,0.006514867398874899
1139.3239,308.73273,1141.3484,0.006557728368604339
1042.6765,294.06555,1044.6176,0.006600589338333779
1109.4543,293.93802,1111.4071,0.006643450308063219
832.61475,286.34784,834.52936,0.00668631127779266
1049.0712,308.2855,1051.1456,0.0067291722475221
1507.7075,300.9558,1509.7456,0.00677203321725154
1336.2423,301.05185,1338.294,0.00681489418698098
1598.8203,321.41528,1601.0245,0.00685775515671042
1160.2437,300.7421,1162.319,0.0069006161264398595
1458.8345,291.46252,1460.8583,0.006943477096169301
1068.7275,308.49323,1070.8828,0.00698633806589874
1301.3893,316.13077,1303.6115,0.007029199035628181
1622.7101,298.0521,1624.8179,0.00707206000535762
1000.5135,313.80713,1002.7462,0.007114920975087061
1553.5935,307.7212,1555.7961,0.0071577819448165
954.38983,293.62726,956.50415,0.007200642914545942
740.49414,314.0951,742.7693,0.007243503884275381
1532.4098,317.74338,1534.725,0.007286364854004822
1246.0629,302.20367,1248.2778,0.007329225823734261
796.79974,309.94153,799.08466,0.007372086793463702
878.7031,293.25574,880.8776,0.007414947763193141
1246.3544,288.38617,1248.5051,0.007457808732922583
884.7312,309.9231,887.05585,0.007500669702652022
818.774,284.16882,820.9176,0.007543530672381463
950.5051,302.56842,952.80054,0.007586391642110902
1659.0287,302.56506,1661.337,0.007629252611840342
737.31647,288.87387,739.5327,0.007672113581569782
1270.6803,332.10583,1273.2424,0.007714974551299223
844.6323,285.78522,846.8494,0.007757835521028663
927.84326,304.78928,930.2208,0.007800696490758103
1125.5305,285.97485,1127.7736,0.007843557460487543
1548.8004,307.20605,1551.2231,0.007886418430216983
1408.8,315.91138,1411.305,0.007929279399946422
678.016,310.14478,680.4885,0.007972140369675864
754.7262,303.04507,757.1506,0.008
1614.3934,306.99023,1616.8494,0.008
1236.9054,294.05865,1239.2578,0.008
997.9413,285.30545,1000.22375,0.008
1053.6227,293.80936,1055.9731,0.008
546.7,281.31445,548.9505,0.008
827.86,292.89658,830.2032,0.008
1389.9984,286.42496,1392.2898,0.008
767.89996,300.4202,770.30334,0.008
847.287,293.159,849.63226,0.008
1272.9971,280.72064,1275.2428,0.008
1122.7672,309.16144,1125.2405,0.008
666.49786,293.65054,668.84705,0.008
1587.263,309.00616,1589.735,0.008
1725.0852,281.01404,1727.3334,0.008
1235.924,278.0154,1238.1481,0.008
783.1078,287.64127,785.40894,0.008
1276.7118,294.2524,1279.0658,0.008
1371.6498,277.7987,1373.8722,0.008
1232.5665,276.6177,1234.7794,0.008
1744.693,291.8196,1747.0276,0.008
1613.1733,281.8536,1615.4282,0.008
1150.2522,295.72784,1152.618,0.008
484.23996,281.61542,486.4929,0.008
1083.5404,285.26257,1085.8225,0.008
698.30554,290.2846,700.6278,0.008
2047.6605,305.76242,2050.1067,0.008
1463.8323,276.60596,1466.0452,0.008
567.99524,286.47473,570.28705,0.008
1079.3918,274.1219,1081.5848,0.008
554.0041,291.05124,556.3325,0.008
991.1466,256.0714,993.1952,0.008
1219.3523,268.08572,1221.497,0.008
1555.2305,272.80255,1557.4128,0.008
1652.371,285.38452,1654.654,0.008
1143.0764,267.58472,1145.217,0.008
1347.171,274.35562,1349.3658,0.008
1174.5266,269.74292,1176.6846,0.008
1378.5142,264.38974,1380.6293,0.008
909.4271,273.2795,911.61334,0.008
706.78613,268.1981,708.9317,0.008
737.42535,277.7016,739.647,0.008
1119.8301,273.87488,1122.0211,0.008
1210.1875,281.426,1212.439,0.008
1210.9836,283.2054,1213.2493,0.008
1851.7365,298.25635,1854.1226,0.008
1856.7043,270.85992,1858.8712,0.008
1286.7557,255.14517,1288.7969,0.008
1219.0576,279.39752,1221.2928,0.008
1198.0848,249.32114,1200.0795,0.008
371.72696,253.12769,373.75198,0.008
1020.0769,252.61835,1022.09784,0.008
1410.988,260.0706,1413.0686,0.008
619.65674,258.5903,621.72546,0.008
1654.1135,255.3487,1656.1564,0.008
811.6423,259.2373,813.7162,0.008
707.32556,246.79771,709.2999,0.008
1273.3206,285.55533,1275.605,0.008
1177.5939,282.81995,1179.8564,0.008
1497.515,276.7168,1499.7288,0.008
1162.09,269.2549,1164.244,0.008
1527.1898,256.43854,1529.2413,0.008
1021.3518,252.26746,1023.36993,0.008
1164.0197,263.74734,1166.1296,0.008
1191.7781,264.05167,1193.8905,0.008
1031.6987,278.5824,1033.9274,0.008
1878.412,281.69592,1880.6655,0.008
822.7125,285.54462,824.9969,0.008
1473.4706,297.94315,1475.8541,0.008
1632.3391,285.72604,1634.6249,0.008
1144.8477,291.98706,1147.1836,0.008
1253.3474,293.9957,1255.6993,0.008
1039.3523,274.06317,1041.5448,0.008
1174.3137,289.30197,1176.6282,0.008
980.1599,293.71747,982.50964,0.008
1344.8809,288.99014,1347.1927,0.008
651.359,286.64685,653.65216,0.008
1372.4218,289.06232,1374.7343,0.008
427.40387,264.8273,429.5225,0.008
766.465,281.77863,768.71924,0.008
1171.2904,264.96783,1173.4102,0.008
1586.7052,278.07034,1588.9298,0.008
996.83105,264.999,998.95105,0.008
1081.4088,258.43896,1083.4763,0.008
1439.6216,263.60522,1441.7305,0.008
1203.9172,246.7336,1205.8911,0.008
1759.7808,261.50983,1761.8728,0.008
1255.061,244.07126,1257.0135,0.008
840.196,255.93591,842.24347,0.008
1206.13,272.3485,1208.3088,0.008
694.6255,254.86494,696.6644,0.008
1398.3525,259.32672,1400.4271,0.008
1322.58,263.66885,1324.6893,0.008
1360.9921,284.30734,1363.2665,0.008
781.22644,271.54437,783.3988,0.008
1147.7561,275.94687,1149.9636,0.008
978.3603,257.57278,980.4209,0.008
1381.213,279.54443,1383.4493,0.008
692.18884,251.91193,694.20416,0.008
792.8065,264.79388,794.92487,0.008
1720.03,282.2642,1722.2881,0.008
1239.9904,289.7834,1242.3086,0.008
2360.8206,263.1582,2362.9258,0.008
1210.6357,282.99124,1212.8997,0.008
1428.5114,273.372,1430.6984,0.008
1221.6278,285.78915,1223.9141,0.008
1185.2655,270.99353,1187.4335,0.008
1267.4625,300.57248,1269.8671,0.008
1199.3258,282.94562,1201.5894,0.008
1344.6122,297.12012,1346.9891,0.008
1671.2814,300.84427,1673.6881,0.008
1392.398,278.08624,1394.6227,0.008
1076.4974,287.90674,1078.8007,0.008
1096.61,268.32043,1098.7566,0.008
1806.3645,284.16208,1808.6378,0.008
938.5875,294.62994,940.9446,0.008
1718.6584,313.96805,1721.1702,0.008
1046.7906,295.7727,1049.1569,0.008
1901.2856,301.2283,1903.6954,0.008
1142.0046,294.4898,1144.3606,0.008
921.5394,274.83313,923.7381,0.008
1643.407,285.66846,1645.6924,0.008
1227.4824,297.2323,1229.8602,0.008
990.09314,307.7301,992.555,0.008
994.8441,280.1038,997.08496,0.008
1300.3339,307.64267,1302.795,0.008
1869.6439,296.9198,1872.0193,0.008
910.48065,293.15204,912.82587,0.008
1056.3068,286.23666,1058.5967,0.008
1493.4281,311.23087,1495.918,0.008
2075.103,307.80838,2077.5654,0.008
1330.8026,295.89456,1333.1698,0.008
1239.085,290.27856,1241.4072,0.008
1222.128,288.18475,1224.4335,0.008
1341.3903,289.94724,1343.7098,0.008
592.2937,294.67728,594.6511,0.008
1119.1744,284.2079,1121.4481,0.008
900.4856,291.0221,902.8138,0.008
1284.699,302.31476,1287.1174,0.008
998.7866,281.26126,1001.0367,0.008
873.9586,272.6125,876.1395,0.008
870.34467,278.06055,872.56915,0.008
1443.1555,292.6819,1445.497,0.008
556.35864,275.63235,558.5637,0.008
687.001,277.40717,689.2202,0.008
1103.1918,270.91736,1105.3591,0.008
1195.1924,274.2035,1197.386,0.008
768.41907,265.8403,770.5458,0.008
1383.3691,273.92322,1385.5605,0.008
1378.7004,270.41815,1380.8638,0.008
1266.5444,287.9771,1268.8483,0.008
1244.3981,266.1734,1246.5275,0.008
1646.0055,296.49155,1648.3774,0.008
1637.9302,291.0014,1640.2582,0.008
1755.6698,293.98105,1758.0216,0.008
1254.3353,269.05136,1256.4878,0.008
1468.5806,288.08167,1470.8853,0.008
1826.3727,302.6179,1828.7936,0.008
1390.803,293.6257,1393.152,0.008
1892.0765,334.66934,1894.7539,0.008
449.3535,283.99594,451.62546,0.008
971.50476,307.2686,973.9629,0.008
1589.3373,309.46262,1591.813,0.008
1095.9454,301.72192,1098.3593,0.008
872.68304,300.2144,875.0848,0.008
911.2415,266.01276,913.3696,0.008
1416.1392,303.53925,1418.5675,0.008
662.0582,280.23282,664.3001,0.008
1613.8833,282.26852,1616.1415,0.008
1048.8871,285.0507,1051.1675,0.008
777.5777,281.75412,779.8317,0.008
1820.7024,295.45117,1823.066,0.008
1413.98,302.89932,1416.4032,0.008
1618.3911,296.6159,1620.764,0.008
1258.5184,288.44873,1260.826,0.008
1711.4543,292.22446,1713.7921,0.008
933.64606,278.21466,935.87177,0.008
1446.7096,290.9252,1449.037,0.008
1215.8754,284.1262,1218.1483,0.008
1326.179,269.0365,1328.3313,0.008
1442.0857,303.5854,1444.5144,0.008
1779.3425,298.5348,1781.7308,0.008
986.14624,283.4807,988.41406,0.008
1770.7952,291.17374,1773.1245,0.008
715.7238,260.12015,717.80475,0.008
560.8079,265.76968,562.9341,0.008
1225.803,273.43192,1227.9905,0.008
1195.9572,287.02936,1198.2534,0.008
499.23157,263.67145,501.34094,0.008
1600.7037,285.9548,1602.9913,0.008
1378.7281,270.08212,1380.8888,0.008
1120.5623,298.36014,1122.9491,0.008
1425.2673,285.70172,1427.553,0.008
1004.0681,282.52072,1006.3283,0.008
642.79584,268.3102,644.9423,0.008
1124.2498,273.90698,1126.441,0.008
1007.6857,264.69846,1009.80334,0.008
964.75073,290.81122,967.0772,0.008
1061.9609,262.99326,1064.065,0.008
1439.5183,308.77734,1441.9885,0.008
1281.7622,279.41333,1283.9976,0.008
1076.411,279.45688,1078.6466,0.008
1943.476,280.2208,1945.7178,0.008
2156.4082,280.67526,2158.6536,0.008
1395.736,278.24823,1397.9619,0.008
877.85974,271.33383,880.0304,0.008
1332.0957,288.73834,1334.4056,0.008
649.7467,257.1228,651.8037,0.008
895.59125,276.45398,897.80286,0.008
1375.0747,263.33325,1377.1814,0.008
1446.2501,282.15384,1448.5073,0.008
2054.415,276.3988,2056.6262,0.008
1601.2466,277.6358,1603.4677,0.008
1220.3777,282.16052,1222.635,0.008
851.32715,246.64246,853.3003,0.008
1151.6974,269.81033,1153.8558,0.008
1622.0714,284.0594,1624.3439,0.008
1168.7286,244.41075,1170.684,0.008
953.3529,270.04626,955.5133,0.008
1921.3057,268.6837,1923.4551,0.008
1409.4971,275.37823,1411.7001,0.008
996.2682,268.7843,998.41846,0.008
1112.8641,276.1934,1115.0737,0.008
1338.7941,290.3189,1341.1166,0.008
1259.2827,287.0158,1261.5789,0.008
1014.58575,269.93738,1016.74524,0.008
1271.2244,283.7409,1273.4943,0.008
1251.9989,268.53693,1254.1472,0.008
1506.9335,269.3775,1509.0885,0.008
1403.2399,284.8462,1405.5187,0.008
591.13416,283.38568,593.40125,0.008
2084.309,284.09253,2086.5818,0.008
1697.685,280.08142,1699.9257,0.008
962.8347,279.60208,965.07153,0.008
1551.844,278.90964,1554.0753,0.008
1469.487,279.71246,1471.7247,0.008
1230.4825,272.6849,1232.6641,0.008
1170.3066,277.88583,1172.5298,0.008
641.7805,281.63257,644.03357,0.008
829.0871,281.953,831.3427,0.008
1255.2023,285.01852,1257.4824,0.008
1413.3389,297.4949,1415.7189,0.008
823.0691,282.38416,825.3282,0.008
1478.1177,276.31668,1480.3282,0.008
1627.6598,304.10077,1630.0927,0.008
2197.6658,293.01816,2200.01,0.008
1679.1738,307.99005,1681.6377,0.008
1153.3047,285.703,1155.5903,0.008
1811.1184,303.10547,1813.5432,0.008
1906.4303,312.19556,1908.9279,0.008
1305.0168,318.21115,1307.5625,0.008
800.1309,282.21844,802.3887,0.008
870.6995,318.07538,873.24414,0.008
1514.7067,301.019,1517.1149,0.008
1386.266,303.07794,1388.6907,0.008
1460.2441,310.5478,1462.7285,0.008
1041.2073,296.86182,1043.5822,0.008
1501.644,293.1376,1503.9891,0.008
1762.5469,305.52325,1764.9911,0.008
1761.7277,296.00034,1764.0957,0.008
1001.5499,293.43076,1003.8974,0.008
1870.9539,328.60757,1873.5828,0.008
1151.7136,290.72372,1154.0394,0.008
1284.512,304.32446,1286.9465,0.008
900.11444,275.75543,902.3205,0.008
1735.1466,300.29123,1737.549,0.008
1145.0658,298.44223,1147.4534,0.008
901.75037,291.74014,904.0843,0.008
1057.5255,300.5822,1059.9302,0.008
1428.1459,306.44086,1430.5974,0.008
662.74036,278.03857,664.96466,0.008
2027.3414,303.41278,2029.7687,0.008
996.0218,312.16827,998.51917,0.008
1365.2216,288.3025,1367.528,0.008
1371.2072,301.3269,1373.6178,0.008
1757.9934,299.75507,1760.3915,0.008
1504.6519,300.1722,1507.0532,0.008
1148.7391,313.29956,1151.2455,0.008
1755.8722,305.09442,1758.313,0.008
1256.007,279.85294,1256.007,0.0
1329.8259,302.7258,1329.8389,4.2860969729440126e-05
1654.5288,290.3363,1654.5537,8.572193945888025e-05
1306.5933,279.44373,1306.6292,0.00012858290918832038
2056.4375,315.63693,2056.4917,0.0001714438789177605
982.4515,298.20306,982.5154,0.00021430484864720062
793.1472,307.96704,793.22644,0.00025716581837664077
507.90094,279.02606,507.98465,0.0003000267881060809
1096.2893,321.0551,1096.3994,0.000342887757835521
1142.3604,290.49857,1142.4724,0.0003857487275649612
1058.0211,300.41446,1058.1499,0.00042860969729440124
852.23254,330.49084,852.38837,0.0004714706670238414
1672.2864,329.30005,1672.4557,0.0005143316367532815
945.85925,319.90167,946.0375,0.0005571926064827217
1419.5319,331.61633,1419.7308,0.0006000535762121618
1124.0515,336.51056,1124.2678,0.0006429145459416019
1174.0974,361.5502,1174.3453,0.000685775515671042
1386.7748,373.46057,1387.0469,0.0007286364854004821
759.44604,334.28912,759.7039,0.0007714974551299224
1093.54,349.0903,1093.8243,0.0008143584248593624
2064.9268,369.7818,2065.2437,0.0008572193945888025
1143.2667,375.30875,1143.6045,0.0009000803643182427
1540.0115,366.5505,1540.357,0.0009429413340476828
1783.4213,361.75433,1783.7778,0.0009858023037771228
685.0535,347.73175,685.41125,0.001028663273506563
1507.6544,376.82648,1508.0582,0.001071524243236003
1075.3237,358.2751,1075.723,0.0011143852129654433
1587.5208,388.37292,1587.9702,0.0011572461826948835
1380.1334,378.96176,1380.5883,0.0012001071524243236
1045.8053,378.64288,1046.2759,0.0012429681221537636
1848.3866,402.67645,1848.9044,0.0012858290918832038
1750.2369,388.96643,1750.7538,0.0013286900616126438
943.2622,372.48734,943.7731,0.001371551031342084
893.779,387.67682,894.32733,0.0014144120010715243
781.6343,389.17346,782.2014,0.0014572729708009643
941.26074,374.53378,941.8226,0.0015001339405304045
1817.0508,369.09164,1817.6202,0.0015429949102598447
938.02545,403.92078,938.666,0.0015858558799892845
945.98267,372.83807,946.5899,0.0016287168497187247
1034.7396,383.5731,1035.3807,0.001671577819448165
1157.5164,388.65955,1158.1827,0.001714438789177605
1525.4895,406.98822,1526.2047,0.0017572997589070452
1015.31964,389.47998,1016.02075,0.0018001607286364854
967.08655,376.2731,967.78,0.0018430216983659254
1185.2554,407.2607,1186.0234,0.0018858826680953657
1230.363,423.11935,1231.1791,0.0019287436378248057
1090.3394,398.3938,1091.1249,0.0019716046075542457
917.2353,386.17035,918.01324,0.0020144655772836857
1533.968,420.23584,1534.8325,0.002057326547013126
1303.4434,406.9238,1304.298,0.002100187516742566
519.67224,371.42276,520.4682,0.002143048486472006
1303.0002,400.96365,1303.8767,0.0021859094562014466
1328.2019,390.58203,1329.0724,0.0022287704259308866
1338.6,405.07904,1339.5201,0.0022716313956603266
1562.619,418.2334,1563.587,0.002314492365389767
1884.4501,409.64536,1885.4158,0.002357353335119207
751.3992,386.35345,752.3265,0.002400214304848647
1005.5314,382.10175,1006.4649,0.002443075274578087
1723.0554,396.25473,1724.0405,0.002485936244307527
1017.5894,404.65164,1018.6127,0.002528797214036967
1035.7986,382.83438,1036.7831,0.0025716581837664076
672.0359,399.2888,673.07983,0.0026145191534958476
1175.7606,393.17407,1176.8054,0.0026573801232252876
886.0639,380.9361,887.0925,0.002700241092954728
1092.163,407.95413,1093.282,0.002743102062684168
988.37177,403.90335,989.497,0.002785963032413608
844.9246,382.44424,846.0065,0.0028288240021430485
1220.4524,382.50366,1221.5508,0.0028716849718724885
979.5484,394.93,980.69946,0.0029145459416019285
1480.524,414.42883,1481.7496,0.002957406911331369
1223.8701,387.0558,1225.0314,0.003000267881060809
1775.9697,406.7396,1777.2075,0.003043128850790249
1922.9181,383.49823,1924.1016,0.0030859898205196894
1677.528,386.4444,1678.737,0.003128850790249129
1711.0325,383.43643,1712.2487,0.003171711759978569
1715.1299,380.37836,1716.3527,0.0032145727297080095
849.31274,377.2558,850.5416,0.0032574336994374495
1247.7102,377.73288,1248.9568,0.0033002946691668895
1675.7666,379.05286,1677.0338,0.00334315563889633
1548.3297,363.84106,1549.5616,0.00338601660862577
1211.8408,350.43344,1213.0424,0.00342887757835521
1015.19293,373.00653,1016.4879,0.0034717385480846504
808.03784,357.17145,809.29315,0.0035145995178140904
1777.8645,404.66995,1779.3041,0.0035574604875435304
1399.7539,372.22903,1401.094,0.003600321457272971
539.54816,365.2648,540.8789,0.003643182427002411
1614.1676,395.8133,1615.6266,0.003686043396731851
1128.5834,356.32904,1129.9121,0.0037289043664612913
1778.1089,371.25284,1779.5092,0.0037717653361907313
1319.4082,366.4852,1320.8062,0.003814626305920171
1694.7079,358.10242,1696.0892,0.0038574872756496114
